"ID","Title","DateCreated","Enabled","AvgRating","Description","Authors","Webpage","FeedURL","UserID","Coverimage","DisplayOnHomepage","CategoryID","Explicit","Subtitle","Standby","Complete","DiscussURL","Notes","BookISBN","AudioISBN","ITunesLink","EBookLink","LuluLink","PartnerID","DynamicAds","AvgAudioQuality","AvgNarration","AvgWriting","AvgOverall","license","itunescategory","FullLocation","FullLength","FullPrice"
"131","Billibub Baddings and the Case of the Singing Sword","2007-02-18 15:51:41","1","0","\""Chicago, 1929. There are a thousand stories in the naked city; and when you\'re a dwarf at four-foot-one, they all look that much taller.\""

It is The Era of Prohibition, where crime runs rampant in the streets and a city divided into territories serves as the ultimate prize.

Somewhere in this Underworld of Chicago, an enchanted weapon holds the key to ending The Gangland Wars. In the wake of The St. Valentine\'s Day Massacre, only one is man enough to stand up against Al Capone...

...a four-foot-one dwarf named Billibub Baddings.

Get ready for The Lord of the Rings written by Mickey Spillane! Poking fun at the hard-boiled detective novel, Fantasy mainstays, and even the legend of Chicago\'s 1920 underworld, MOREVI\'s Tee Morris returns to the podiobook arena...and this time, he\'s bringing a few friends along for the ride!","Tee Morris","http://teemorris.com/billi/","http://media.podiobooks.com/pbpromos/BB-Promo-01.mp3","807","billi-cover-podiobooks.jpg","1","2","0","billibub-baddings-and-the-case-of-the-singing-sword","0","1","http://www.podiobooks.com/blog/2007/02/18/billibub-baddings-and-the-case-of-the-singing-sword-by-tee-morris/",,,,,,,"0","1","4.91339","4.88189","4.76378","4.84252","by-nc-nd","Literature",,,
"134","All Is Beautiful:  The Navajo Creation Story","2007-03-11 13:51:30","1","0","Since the beginning of time, human beings have told the story of their own beginning, and of the origins of the four directions, the heavens,the God-People, the earth, and all its creatures. The Navajo People tell a story of great psychological power and depth.


First recorded by 19th century ethnographers, the Navajo Creation story is here interpreted as an epic-length poem.


Jabez L. Van Cleef has written poetic versions of spiritual texts from all of the world\'s great religious traditions.  His voice in dramatic readings explores the fine distinctions between metered prose and music, by creating a spoken word sound environment that lulls the listener into a state of profound receptivity.","Jabez L. Van Cleef",,,"24770","ALL_IS_BEAUTIFUL_COVER.JPG","0","22","0","all-is-beautiful-the-navajo-creation-story","0","1","http://www.podiobooks.com/blog/2007/03/11/all-is-beautiful-the-navajo-creation-story/",,,,,,,"0","0","3.25","3.625","3.75","3.5","by-nc-nd","Literature",NULL,NULL,NULL
"135","The Arwen","2007-03-11 14:44:16","1","0","<a href=\""http://parsecawards.com/node/234\"" target=\""_blank\""><img src=\""http://farm2.static.flickr.com/1361/1330033199_79dc70a26b_o.gif\"" width=\""99\"" alt=\""Parsec-Seal-2007-Winner\"" align=\""right\"" hspace=\""5\"" /></a>

When a comet the size of a small moon threatens the remote world of Regal the Earth Alliance assigns the most decorated ship in the fleet, the Arwen, to destroy it.   Its Captain, Marjorie Cook, sees this as an opportunity to redeem herself after a tragic mistake in her past causes the death of over 400 of her crew.   It seems like an easy mission but, when the Arwen arrives, it finds things are not what they seem.","Timothy Callahan","http://www.timothypcallahan.com/","http://media.podiobooks.com/pbpromos/PB-Arwen-Promo.mp3","9300","Arwen_Podcast_Cover.jpg","1","1","0","the-arwen","0","1","http://www.podiobooks.com/blog/2007/03/11/the-arwen/",,,,,,,"0","0","4.18033","3.98361","4.13115","4.08197","by-nc-nd","Literature",,,
"136","The Wacky Misadventures of Warble McGorkle","2007-03-11 15:08:12","1","0","""The Wacky Misadventures of Warble McGorkle"" is a picaresque satire that, through the protagonist's zany antics, pokes fun at the 'get rich quick' and 'get rich by any means possible' philosophies prevalent in today's society.


Warble McGorkle considers himself a genius. In reality, he is a jumble-headed, paranoid megalomaniac. My novel is the (somewhat darkly) humorous account of his meteoric rise from drifter to President of the United States. Warble and his wife Mary crisscross the U.S.A. at breakneck speed, as Warble endeavors to stay one step ahead of pursuers (most of them imaginary).

 
Everywhere he and Mary go, Warble concocts a cockamamie scheme to get fabulously rich and to propel himself to the pinnacle of society, where his fame--so he reasons, anyway--will make him safe from the forces supposedly arrayed against him.","Blackbird Crow Raven",,,"22368","WackyWarbleLuluCover.jpg","0","6","0","the-wacky-misadventures-of-warble-mcgorkle","0","1","http://www.podiobooks.com/blog/2007/03/13/the-wacky-misadventures-of-warble-mcgorkle/",,,,,,,"0","0","2.66667","3.5","3","3","by-nc-nd","Literature",NULL,NULL,NULL
"137","The Flown Sky","2007-03-13 12:22:05","1","0","Allele Island is a beachcomber\'s paradise for a charming little primate named Eena Beena, who tends her stretch of beach—and the hapless castaways who wash up there—as if it were her own private garden. Everything changes when a deranged ape named Prospero arrives with plans to kidnap the island\'s queen for an evil experiment that threatens the world. A novel of adventure, word play, and high literary nonsense for young listeners (7 to 12 years old).","Matthew Olshan","http://www.theflownsky.com/",,"24743","the-flown-sky-for-podcast.jpg","1","9","2","the-flown-sky","0","1","http://www.podiobooks.com/blog/2007/03/13/the-flown-sky/",,"0978939107",,,,,"0","0","4","4.33333","4.33333","4.5","by-nc-nd","Literature",NULL,NULL,NULL
"139","White Trash Land","2007-03-13 14:46:41","1","0","Chuck Mitchell thought he had everything –a high powered job, a beautiful girlfriend, an exclusive condo on the Toronto waterfront, but the death of his long-lost father plunges him in to a world he never knew existed. The world of White Trash Land.


After inheriting a trailer park, Chuck’s normally staid life is suddenly filled with an ex-wrestler lawyer, an obsessed Reverend who covets the land the trailer park sits on, a band of Promised Ones who set out to appropriate the park by any means necessary, a corrupt mayor, an old alcoholic and two pretty lesbians who are not exactly as they seem, and a blue haired punk film student who can create miracle inventions out of trash. Not to mention a motorcycle gang, and the mother of a rap wunderkind.


Stir in a bit of conspiracy, a bit of slapstick and a whole lot of Japanese Actuaries, and you have White Trash Land, written by Andrew Beatty and performed by Sean McGaughey.  Find out more at whitetrashland.wordpress.com .  This novel contains some adult language, adult situations and cartoon violence, so get over it.","Andrew Beatty","http://whitetrashland.wordpress.com/","http://media.podiobooks.com/pbpromos/PB-WhiteTrashLand-Promo-01.mp3","442","whiteTrashLandCover.jpg","0","7","0","white-trash-land","0","1","http://www.podiobooks.com/blog/2007/03/13/white-trash-land/",,,,,,,"0","0","4.04545","3.54545","4.04545","3.90909","by-nc-nd","Literature",,,
"140","Hunting Elf","2007-03-13 16:19:58","1","0","Meet Elf, a champion-bred Silky Terrier who lives a dog\'s life--when he chooses--with hapless Dan McCoy and his capable wife, June, in the leafy suburbs north of New York City.
 
Too late, these innocent dog owners learn that nefarious show dog breeders will stop at nothing -- murder included -- to get their hands on the little puppy\'s valuable genes.  While Dan and June try to civilize the rascal Elf, the evil breeders and their minions do their bloody best to dognap him.
 
Join the posse of offbeat neighbors, wacky in-laws, and ruthless dog fanatics who desperately hunt for Elf when he is lost, found, lost again, found again, stolen, and then stolen from the dog thieves.  It\'s a comedic canine adventure.","Dave Donelson","http://www.huntingelf.com/","http://media.podiobooks.com/pbpromos/PB-HuntingElf-Promo.mp3","24891","ElfCvr.jpg","1","6","0","hunting-elf","0","1","http://www.podiobooks.com/blog/2007/03/13/hunting-elf/",,"1430301554",,,,,"0","0","4.58333","4.30769","4.30769","4.30769","by-nc-nd","Literature",NULL,NULL,NULL
"141","The Lamp Post Motel","2007-03-13 16:57:25","1","0","Are UFOs graduate students from the future, researching their past?

Students from the University of the Rings are doing field research in sexual anthropology—at the Lamp Post Motel.

Elmo Skinner prefers logical circuits to unpredictable people. He owns the motel and watches his customers on hidden cameras—until the time travelers drop Elmo\'s mind into the people he\'s watching.","Joe Gold","http://thelamppostmotel.com",,"23397","LampPostMotel.jpg","0","1","0","lamp-post-motel","0","1","http://www.podiobooks.com/blog/2007/03/13/lamp-post-motel/",,,,,,,"0","1","3.29412","4.11765","4.17647","4.11765","by-nc-nd","Literature",NULL,NULL,NULL
"142","In Search Of #6","2007-03-18 11:03:31","1","0","In Search of #6 is the story of the trials and trails of a man, a best friend, two bicycles, three states, four dispersed campsites, five tires, seven post-prandial naps, twenty-one dozen eggs, 1,100 miles, 15,000 vertical feet, and the search for a single kiss.

It is a tale of love, friendship, lactic acid, Achilles\' Tendons, mistaken identities, false promises, broken dreams, large mountains, pungent flatulence, Heterosexual Life Partnership, childhood reminiscence, Umberto Eco, overused comic ploys, and considerable merriment. In Search of #6 is read by the author and includes audio interludes recorded during the course of the trip itself.

Prepare to hit the road. You\'ll laugh, you\'ll cry, you\'ll wish there was more, and you\'ll certainly think twice about eating more than four eggs a day.","Damon Timm","http://www.damonjustisntfunny.com",,"25270","in-search-of-6.jpg","1","24","0","in-search-of-6","0","1","http://www.podiobooks.com/blog/2007/03/18/in-search-of-6/",,,,,,,"0","0","4.11111","4.22222","4.33333","4.44444","by-nc-nd","Literature",NULL,NULL,NULL
"143","Nobody Knows How I Suffer","2007-03-24 15:08:13","1","0","What do a barstool revolutionary, gangsta poet, self-promoting author, online dating scammer, and sleazy record producer all have in common?

a) They have each appeared on \""Dancing With The Stars\""

b) They all fathered the baby of Anna Nicole Smith

c) They are some of the unforgettable characters that populate the hilarious stories in NOBODY KNOWS HOW I SUFFER, the first podiobooks.com presentation by indie journalist and author Tim Hall

d) All the above

If you picked d), you\'re right! (except for the Anna Nicole Smith and \""Dancing With The Starts\"" part, that is).

Please join us as we take a journey into the darkest heart of alternative culture, dating, and failed romance by a notorious Gen-X writer. An 8-episode podiobooks.com exclusive premiere!","Tim Hall","http://www.timhallbooks.com/","http://media.podiobooks.com/pbpromos/PB-NobodyKnows-Promo.mp3","24636","nobody_knows_01.jpg","0","6","0","nobody-knows-how-i-suffer","0","1","http://www.podiobooks.com/blog/2007/03/24/no-one-knows-how-i-suffer/",,,,,,,"0","0","4","4","3.6","3.4","by-nc-nd","Literature",NULL,NULL,NULL
"144","The Spirit Of Education","2007-04-22 14:24:33","1","0","What is education?  It\'s a term we use every day to describe the process of putting 25 or 30 young souls into a cinder block room and filling their heads with what-all over the course of the first quarter of their lives.  But is that education? 

True education is not a process of pouring in from without, but of calling forth what is within.  It\'s not a process of memorization, it\'s a process of nurturing, of allowing, of evoking.  It\'s a process of bringing forth the person one is meant to be.

\""...one of those books that provides a banquet, not a morsel, of food for thought.\""  --education review

Any donations made to this book will go directly to <a href=\""http://www.firstbook.org/site/c.lwKYJ8NVJvF/b.674095/k.CCA8/First_Book_Homepage.htm\"">First Book</a>, a nonprofit organization with the mission of providing books to children from low-income families.","jeff white","http://www.spiritofeducation.com","http://media.podiobooks.com/pbpromos/PB-SpiritOfEducation-promo.mp3","0","soesmall.JPG","0","18","0","the-spirit-of-education","0","1","http://www.podiobooks.com/blog/?p=327",,,,,,,"0","0","4","3.5","3","3.25","by-nc-nd","Education",NULL,NULL,NULL
"354","Ancient Prophecy, Book 3 of the Targa Trilogy","2009-01-26 09:47:04","1","0","Ages ago, elves and dwarves unknowingly migrated between Universes via a Junction. Jenneva and Egam believe they have found a Junction and plan a trip with Alexander to test the theory and investigate the origins of the elves and dwarves. Because they believe that the perennial animosity between the two races is due to misunderstandings about their histories, the mages include the prince of elves and the prince of dwarves in the group. Trouble begins at the very start of the journey as Egam falters going through the Junction, awakening an old nemesis, the evil demon, Alutar. It appears that the excursion will not just clarify history, but actually change it. As the group discovers they are trapped in the new Universe, the shocking truth of the real history of the races is overshadowed by impending doom as an ancient prophecy begins to unfold. Meanwhile, the evil sorcerer, Sarac, not only gains freedom from his imprisonment, but also gains the blessing of the evil demon, Alutar. With the blessing, Sarac is given new powers and is promised a reign of a thousand years. The race is on to prevent Sarac from unfettered control of the Universes, as our trio stands incapable of altering the prophecy of destruction.

Ancient Prophecy is the third volume of the Targa Trilogy.","Richard S. Tuttle","http://www.rstuttle.com/",,"42461","AncientProphecy.jpg","1","2","3","ancient-prophecy","0","1","http://www.podiobooks.com/blog/2009/01/26/ancient-prophecy-book-3-of-the-targa-trilogy/",,"1438247052",,,,,"0","0","4.88889","4.77778","4.55556","4.55556","by-nc-nd","Literature",,,
